state,session,bill,legiscan_link,legiscan_title,summary
Wisconsin,2019-2020,AB1,https://legiscan.com/WI/bill/AB1/2020,WI AB1 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 185.983 (1) (intro.); and to create 609.847 and 632.728 of the statutes; Relating to: coverage of individuals with preexisting conditions."
Wisconsin,2015-2016,Senate Bill 459,https://legiscan.com/WI/bill/SB459/2015,WI SB459 | 2015-2016 | Regular Session | LegiScan,"An Act to repeal 30.025 (5) and 30.12 (3) (a) 6. a., b. and c.; to renumber and amend 30.12 (3) (a) 6. (intro.), 30.121 (3w) (c) and 281.36 (3n) (a); to amend 30.01 (1am) (c), 30.01 (1d), 30.12 (1k) (f), 30.12 (3) (a) 3c., 30.12 (3) (a) 3g., 30.12 (3) (a) 3r., 30.12 (3) (a) 13., 30.12 (3) (c), 30.121 (1), 30.121 (3c), 30.133 (1), 30.19 (1b) (a), 30.19 (1g) (a), 30.19 (1g) (am), 30.206 (1) (a), 30.29 (3) (d), 31.02 (1), 31.185 (5) and 281.36 (4) (d); and to create 23.24 (4) (b) 4., 30.025 (6), 30.053, 30.106, 30.115, 30.12 (1g) (am), 30.12 (3m) (cr), 30.121 (3b), 30.121 (3w) (c) 3., 30.125, 30.19 (1m) (dm), 30.20 (1g) (b) 3., 30.20 (1t) (b), 30.20 (1t) (c), 30.20 (2) (cn), 281.16 (2) (c), 281.31 (2) (b), 281.36 (3n) (a) 4. and 281.36 (4) (f) of the statutes; Relating to: the regulation of navigable waters and wetlands. (FE)"
Wisconsin,2015-2016,Senate Bill 464,https://legiscan.com/WI/bill/SB464/2015,WI SB464 | 2015-2016 | Regular Session | LegiScan,"An Act to renumber 706.22 (2) (a) 1., 706.22 (2) (a) 2. and 706.22 (2) (a) 3.; to renumber and amend 70.32 (2) (c) 4., 70.32 (4), 706.22 (2) (b) and 706.22 (3); to amend 59.69 (4) (intro.), 59.69 (4) (j), 59.69 (5) (f), 59.692 (1k) (a) 2., 59.692 (1k) (a) 4., 59.692 (1k) (b), 60.23 (33), 60.61 (2) (a) 6., 60.61 (4) (f), 62.23 (7) (am), 62.23 (7) (d) 4., 66.1001 (4) (f), 66.10015 (title), 66.10015 (1) (a), 66.10015 (1) (b), 66.10015 (1) (d), 66.10015 (2) (b), 66.10015 (2) (d), 236.45 (2) (am) (intro.), 706.22 (title), 706.22 (2) (title) and 706.22 (2) (a) (intro.); and to create 59.692 (1h), 59.692 (1k) (a) 6., 59.692 (1p), 59.692 (7), 66.10015 (1) (as), 66.10015 (1) (bs), 66.10015 (3), 70.32 (2) (c) 4. b., 70.32 (4) (b), 227.445, 700.28, 706.22 (2) (a) 2m., 706.22 (2) (a) 3m., 706.22 (2) (b) 2., 706.22 (3) (b) and 895.463 of the statutes; Relating to: government actions affecting rights to real property; the regulation of shoreland zoning; the substitution of hearing examiners in contested cases; and the property tax treatment of unoccupied property. (FE)"
Wisconsin,2015-2016,Senate Bill 49,https://legiscan.com/WI/bill/SB49/2015,WI SB49 | 2015-2016 | Regular Session | LegiScan,"An Act to repeal 19.36 (12), 66.0903 (1) (a), (am), (b), (cm), (dr), (em), (hm) and (im), 66.0903 (1m) (a) 1. to 3., 66.0903 (2) to (12), 84.41 (3), 103.49, 103.50, 104.001 (3) (a), 106.04, 111.322 (2m) (c), 227.01 (13) (t), 229.682 (2), 229.8275 and 946.15; to renumber and amend 66.0903 (1m) (a) (intro.); to consolidate, renumber and amend 104.001 (3) (intro.) and (b); to amend 19.36 (3), 59.20 (3) (a), 66.0129 (5), 66.0903 (1) (c), 66.0903 (1) (f), 66.0903 (1) (j), 66.0903 (1m) (b), 103.005 (12) (a), 103.503 (1) (a), 103.503 (1) (c), 103.503 (1) (e), 103.503 (1) (g), 103.503 (2), 103.503 (3) (a) 2., 109.09 (1), 111.322 (2m) (a), 111.322 (2m) (b), 111.322 (2m) (d), 230.13 (1) (intro.), 233.13 (intro.) and 978.05 (6) (a); and to repeal and recreate 66.0903 (title) and 66.0903 (1) (g) of the statutes; Relating to: elimination of the requirement that laborers, workers, mechanics, and truck drivers employed on the site of a project of public works be paid the prevailing wage. (FE)"
Wisconsin,2015-2016,Senate Bill 495,https://legiscan.com/WI/bill/SB495/2015,WI SB495 | 2015-2016 | Regular Session | LegiScan,"An Act to repeal 344.574 (2) (b) 2.; to amend 344.574 (1) (a) (intro.), 344.574 (1) (b) (intro.) and 344.574 (2) (b) 3.; and to create 344.57 (3m) and 344.574 (2) (a) 2m. of the statutes; Relating to: loss-of-use fees for rental motor vehicles."
Wisconsin,2015-2016,Senate Bill 496,https://legiscan.com/WI/bill/SB496/2015,WI SB496 | 2015-2016 | Regular Session | LegiScan,An Act to create 347.435 of the statutes; Relating to: mounting a motor vehicle monitoring device to the front windshield of a vehicle.
Wisconsin,2015-2016,Senate Bill 498,https://legiscan.com/WI/bill/SB498/2015,WI SB498 | 2015-2016 | Regular Session | LegiScan,"An Act to renumber and amend 114.105; to amend 114.04; and to create 114.045, 114.105 (1) and 114.105 (3) of the statutes; Relating to: the operation of drones over state correctional institutions, the authority of political subdivisions to designate areas over which the operation of drones is limited, and providing a penalty. (FE)"
Wisconsin,2015-2016,Senate Bill 506,https://legiscan.com/WI/bill/SB506/2015,WI SB506 | 2015-2016 | Regular Session | LegiScan,An Act to amend 77.51 (12m) (a) 2. and 77.51 (15b) (a) 2.; and to create 77.51 (12m) (b) 3s. and 77.51 (15b) (b) 3s. of the statutes; Relating to: a sales and use tax exemption for federal excise tax imposed on a sale of a heavy truck or trailer. (FE)
Wisconsin,2015-2016,Senate Bill 517,https://legiscan.com/WI/bill/SB517/2015,WI SB517 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 111.322 (2m) (a), 111.322 (2m) (b) and 632.897 (6); and to create 103.11 and 893.965 of the statutes; Relating to: leave from employment for the purpose of serving as a bone marrow or organ donor and providing a penalty. (FE)"
Wisconsin,2015-2016,Senate Bill 519,https://legiscan.com/WI/bill/SB519/2015,WI SB519 | 2015-2016 | Regular Session | LegiScan,An Act to amend 196.504 (2) (a) of the statutes; Relating to: funding for broadband expansion grants and making an appropriation. (FE)
Wisconsin,2015-2016,Senate Bill 528,https://legiscan.com/WI/bill/SB528/2015,WI SB528 | 2015-2016 | Regular Session | LegiScan,"An Act to renumber 134.65 (1); to amend 134.65 (1m), 134.66 (1) (g) and 134.66 (3) (intro.); and to create 134.65 (1d) and 134.65 (6) and (7) of the statutes; Relating to: suspending, revoking, or refusing to renew cigarette and tobacco products retailer licenses. (FE)"
Wisconsin,2015-2016,Senate Bill 536,https://legiscan.com/WI/bill/SB536/2015,WI SB536 | 2015-2016 | Regular Session | LegiScan,"An Act to renumber 46.2897; to renumber and amend 102.125, 102.18 (1) (b), 102.23 (1) (a), 102.28 (2) (c) and 102.28 (7) (b); to amend 20.445 (1) (ra), 46.27 (5) (i), 46.2897 (title), 101.654 (2) (b), 102.01 (2) (d), 102.03 (4), 102.04 (1) (a), 102.04 (2m), 102.07 (1) (a), 102.07 (1) (b), 102.07 (3), 102.07 (7) (a), 102.07 (10), 102.11 (1) (intro.), 102.125 (title), 102.13 (2) (b), 102.13 (2) (c), 102.17 (1) (a) 3., 102.17 (4), 102.18 (3), 102.18 (4) (b), 102.21, 102.23 (1) (c), 102.23 (1) (cm), 102.28 (2) (a), 102.28 (2) (b) (title), 102.28 (2) (c) (title), 102.28 (2) (d), 102.28 (7) (a), 102.29 (1) (b) 2., 102.31 (2) (b) 2., 102.315 (2), 102.425 (3) (a) (intro.), 102.425 (3) (a) 1., 102.425 (4m) (b), 102.43 (5) (c), 102.44 (1) (ag), 102.44 (1) (am), 102.44 (1) (b), 102.58, 102.75 (1), 102.75 (2), 102.75 (4), 102.81 (1) (a), 108.10 (4) and 165.60; and to create 46.27 (5m), 46.275 (4m), 46.277 (3r), 46.281 (1k), 46.2897 (1), 46.2897 (2) (title), 46.2897 (3), 46.995 (3), 102.07 (20), 102.125 (2), 102.175 (3), 102.28 (2) (bm), 102.28 (2) (c) 2., 102.28 (2) (e), 102.28 (7) (bm), 102.28 (7) (d), 102.29 (12), 102.425 (1) (cm), 102.43 (9) (e) and 102.44 (4m) of the statutes; Relating to: various changes to the worker's compensation law, granting rule-making authority, and making an appropriation. (FE)"
Wisconsin,2015-2016,Senate Bill 537,https://legiscan.com/WI/bill/SB537/2015,WI SB537 | 2015-2016 | Regular Session | LegiScan,An Act to amend 645.675 (2) (a) (intro.) of the statutes; Relating to: rights under certain agreements or qualified financial contracts.
Wisconsin,2015-2016,Senate Bill 545,https://legiscan.com/WI/bill/SB545/2015,WI SB545 | 2015-2016 | Regular Session | LegiScan,"An Act to renumber and amend 292.12 (1) (c) and 292.15 (2) (am); to amend 289.31 (10), 292.12 (1) (a), 292.12 (2) (intro.), 292.12 (3) (a), 292.12 (3) (b) 1., 292.12 (4), 292.12 (5) (title), 292.12 (5) (a), 292.12 (5) (b), 292.12 (6), 292.15 (2) (a) (intro.), 292.15 (2) (b) (intro.), 292.15 (2) (b) 1., 292.15 (2) (b) 2., 292.15 (2) (b) 3., 292.15 (2) (b) 5., 292.15 (2) (c), 292.15 (2) (e), 292.25 (1) (e) and 292.68 (1) (b); and to create 292.01 (1s), 292.01 (17g), 292.01 (17m), 292.12 (2) (d), 292.12 (5) (c), 292.12 (5) (d), 292.12 (5m), 292.15 (2) (af), 292.15 (2) (am) 2m., 292.15 (2) (d), 292.15 (6m), 292.15 (7) (f) and 292.25 (1) (f) of the statutes; Relating to: action required to be taken in response to a discharge of hazardous substances, exemption from liability for certain hazardous substance discharges, providing an exemption from emergency rule procedures, and granting rule-making authority. (FE)"
Wisconsin,2015-2016,Senate Bill 566,https://legiscan.com/WI/bill/SB566/2015,WI SB566 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 348.15 (3) (bg), 348.15 (3) (br), 348.15 (3) (bv), 348.15 (3) (e), 348.15 (9) (e) 1. (intro.), 348.15 (9) (e) 2., 348.15 (9) (e) 3., 348.17 (3), 348.17 (5) (b), 348.175, 348.19 (2) (b), 348.19 (4), 348.27 (3), 348.27 (4), 348.27 (9m) (a) 1., 348.27 (9r), 348.27 (10), 348.27 (15) (a) and 348.27 (19) (c) 4.; and to create 348.01 (2) (bc) and 348.15 (9) (e) 3m. of the statutes; Relating to: size and weight limits of vehicles operating on the I 39 and I 41 corridors."
Wisconsin,2015-2016,Senate Bill 567,https://legiscan.com/WI/bill/SB567/2015,WI SB567 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 283.16 (2m), 283.16 (3) (a), 283.16 (4) (d), 283.16 (7) and 283.16 (8) (b) 3.; and to create 227.01 (13) (yt), 281.15 (6), 283.15 (11), 283.15 (12), 283.16 (3) (b) 4., 283.16 (3m) and 283.16 (9) of the statutes; Relating to: the review of water quality standards and variances to water quality standards by the Department of Natural Resources and exempting certain actions of the Department of Natural Resources and the Department of Administration from the requirement to promulgate rules relating to the statewide water quality variance for phosphorus. (FE)"
Wisconsin,2015-2016,Senate Bill 61,https://legiscan.com/WI/bill/SB61/2015,WI SB61 | 2015-2016 | Regular Session | LegiScan,An Act to create 134.495 of the statutes; Relating to: contract and lease language that limits a party's access to procedural or substantive rights.
Wisconsin,2015-2016,Senate Bill 626,https://legiscan.com/WI/bill/SB626/2015,WI SB626 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 813.12 (5m), 813.122 (5g), 813.123 (5g) and 813.125 (5m); and to create 813.12 (4g), 813.122 (5c), 813.123 (5c) and 813.125 (4g) of the statutes; Relating to: injunctions against harrassment and abuse."
Wisconsin,2015-2016,Senate Bill 629,https://legiscan.com/WI/bill/SB629/2015,WI SB629 | 2015-2016 | Regular Session | LegiScan,"An Act to renumber and amend 846.10 (2) and 846.101 (2); to amend 846.101 (1), 846.102 (1), 846.103 (1) and 846.103 (2); and to create 846.10 (2) (a) 2., 846.101 (2) (c) and 846.102 (3) and (4) of the statutes; Relating to: the redemption period and notice of sale applicable to a foreclosure action involving noncommercial property and procedures regarding abandoned property in a foreclosure action."
Wisconsin,2015-2016,Senate Bill 638,https://legiscan.com/WI/bill/SB638/2015,WI SB638 | 2015-2016 | Regular Session | LegiScan,"An Act to repeal 344.62 (2), 344.64, 344.65 (1) (b) and 344.65 (2); to renumber and amend 344.16 (1), 344.25 and 344.65 (1) (a); to amend 165.755 (1) (b), 302.46 (1) (a), 344.14 (2) (d), 344.16 (2), 344.25 (title), 344.26 (1) (a), 344.26 (1) (b) (intro.), 344.26 (1) (b) 1., 344.62 (1), 344.65 (1) (c), 757.05 (1) (a), 814.63 (1) (c), 814.63 (2), 814.65 (1), 814.85 (1) (a) and 814.86 (1); to repeal and recreate 344.26 (title); and to create 343.21 (1) (jg), 344.16 (1) (a) and (b), 344.16 (2m), 344.25 (2m), 344.26 (1) (am), 344.63 (1) (cm), 344.65 (1) (a) 2., 344.65 (1) (a) 3. and 344.65 (1) (a) 4. of the statutes; Relating to: penalties for violations related to the motor vehicle liability insurance requirement, proof of financial responsibility, making an appropriation, and providing a penalty. (FE)"
Wisconsin,2015-2016,Senate Bill 639,https://legiscan.com/WI/bill/SB639/2015,WI SB639 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 13.36; and to create 13.59, 175.45 and 968.26 (4) (am) of the statutes; Relating to: creating a legislative committee on the oversight of law enforcement and investigation. (FE)"
Wisconsin,2015-2016,Senate Bill 650,https://legiscan.com/WI/bill/SB650/2015,WI SB650 | 2015-2016 | Regular Session | LegiScan,"An Act to repeal 632.87 (3) (a) 1., 632.87 (3) (a) 2. and 632.87 (3) (b) 3.; to renumber 632.857; to renumber and amend 632.87 (3) (a) (intro.); to amend 632.87 (3) (c); and to create 632.857 (2), 632.87 (3) (ac), 632.87 (3) (am) 1., 632.87 (3) (am) 2., 632.87 (3) (b) 3m. and 632.87 (3) (d) of the statutes; Relating to: nondiscriminatory insurance coverage of chiropractic services, providing an exemption from emergency rule procedures, granting rule-making authority, and providing a penalty. (FE)"
Wisconsin,2015-2016,Senate Bill 654,https://legiscan.com/WI/bill/SB654/2015,WI SB654 | 2015-2016 | Regular Session | LegiScan,"An Act to repeal 196.372, 196.975, 285.41 (3) and 285.45 (3); to renumber 182.0175 (1) (bt); to renumber and amend 30.025 (4), 182.0175 (3) (a) (title), 182.0175 (3) (a) and 182.0175 (3) (b); to amend 20.155 (1) (g), 30.206 (1) (ag) 2., 30.208 (3) (e), 66.0821 (5) (a), 66.0821 (5) (e) (intro.), 66.0821 (5) (e) 2., 66.0821 (5) (e) 3., 66.0821 (5) (e) 4., 182.0175 (2) (am) (title), 182.0175 (2) (am) 7., 182.0175 (2) (bm) (title), 182.0175 (4), 182.0175 (5), 196.374 (3) (b) 2., 196.52 (3) (d) 2., 200.59 (5) (d), 285.41 (4) (a), 285.41 (4) (a) 4., 285.41 (4) (c) and 285.41 (4) (d); to repeal and recreate 182.0175 (3) (title); and to create 30.025 (4) (c), 66.0821 (5) (f), 182.0175 (1) (ab), 182.0175 (1) (ac), 182.0175 (1) (ad), 182.0175 (1) (ag), 182.0175 (1) (bq), 182.0175 (1) (br), 182.0175 (1) (bx), 182.0175 (1m) (d) 8. to 12., 182.0175 (3) (am), 182.0175 (3) (c), 182.0175 (3) (d) 2., 182.0175 (3) (e), 182.0175 (3) (f), 182.0175 (3) (g), 196.85 (1m) (e) and 196.85 (1m) (f) of the statutes; Relating to: one-call system violations; sulfur dioxide compliance plans; assessment authority of the Public Service Commission; funding for statewide energy efficiency and renewable resource programs; public utility contracts with affiliated interests; local access and transport areas for telephone service; railroad telecommunications service; Department of Natural Resources permit application procedures related to the construction of a high-voltage transmission line; navigable water general permits and individual permits related to utility facilities; granting rule-making authority; and making an appropriation. (FE)"
Wisconsin,2015-2016,Senate Bill 687,https://legiscan.com/WI/bill/SB687/2015,WI SB687 | 2015-2016 | Regular Session | LegiScan,"An Act to renumber and amend 46.2895 (2); to amend 46.2895 (3) (b) 5. and 46.2895 (13); and to create 46.284 (2) (br), 46.284 (4m), 46.2895 (2) (b), 46.2895 (2) (c), 46.2895 (3) (e), 46.2895 (4) (o), 46.2895 (4) (p), 46.2895 (4) (q), 46.2895 (4) (r), 46.2895 (4r) and 46.2895 (6) (cm) of the statutes; Relating to: long-term care districts and care management organizations. (FE)"
Wisconsin,2015-2016,Senate Bill 697,https://legiscan.com/WI/bill/SB697/2015,WI SB697 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 347.50 (1); and to create 218.0152 (4), 347.375, 347.50 (1g) and 632.367 of the statutes; Relating to: motor vehicle event data recorders, prohibited insurance practices related to accessing or using information collected by event data recorders, and providing a penalty. (FE)"
Wisconsin,2015-2016,Senate Bill 699,https://legiscan.com/WI/bill/SB699/2015,WI SB699 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 196.504 (title), 196.504 (1) (a) 3., 196.504 (2) (c) and 196.85 (1m) (b); and to create 196.504 (1) (ae), 196.504 (3), 196.504 (4), 196.504 (5), 196.504 (6), 196.504 (7), 196.504 (8) and 196.504 (9) of the statutes; Relating to: duties of the Public Service Commission under the broadband expansion grant program and certification of political subdivisions under that program. (FE)"
Wisconsin,2015-2016,Senate Bill 7,https://legiscan.com/WI/bill/SB7/2015,WI SB7 | 2015-2016 | Regular Session | LegiScan,An Act to repeal 25.46 (5L) and 287.31; and to amend 287.21 (intro.) of the statutes; Relating to: the newspaper recycling fee and the recycled content of newsprint used in newspapers. (FE)
Wisconsin,2015-2016,Senate Bill 702,https://legiscan.com/WI/bill/SB702/2015,WI SB702 | 2015-2016 | Regular Session | LegiScan,An Act to amend 945.01 (1) (b) and 945.01 (5) (am); and to create chapter 570 of the statutes; Relating to: fantasy games and providing a penalty. (FE)
Wisconsin,2015-2016,Senate Bill 708,https://legiscan.com/WI/bill/SB708/2015,WI SB708 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 450.02 (2g) (b), 450.035 (1r) and 450.035 (1t) of the statutes; Relating to: the administration by injection of prescribed drugs by pharmacists. (FE)"
Wisconsin,2015-2016,Senate Bill 709,https://legiscan.com/WI/bill/SB709/2015,WI SB709 | 2015-2016 | Regular Session | LegiScan,An Act to renumber and amend 450.11 (5); and to repeal and recreate 450.11 (5) (title) of the statutes; Relating to: prescription refills.
Wisconsin,2015-2016,Senate Bill 715,https://legiscan.com/WI/bill/SB715/2015,WI SB715 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 155.30 (3) (form) and 244.61 (form); and to create 54.20 (2) (m), 112.12, 155.20 (9), 244.41 (1) (i), 244.43 (9m) and 701.0816 (28) of the statutes; Relating to: creating the Revised Uniform Fiduciary Access to Digital Assets Act."
Wisconsin,2015-2016,Senate Bill 720,https://legiscan.com/WI/bill/SB720/2015,WI SB720 | 2015-2016 | Regular Session | LegiScan,"An Act to amend 343.30 (1), 343.31 (2t) (a) (intro.), 343.31 (2t) (b), 346.17 (1), 346.17 (2), 346.30 (1) (b) 1., 346.36 (1), 346.43 (1) (b) 1., 346.49 (1) (a) and 346.95 (1); and to create 346.17 (6), 346.30 (5), 346.36 (3), 346.43 (4), 346.49 (5) and 346.95 (13) of the statutes; Relating to: traffic violations requiring operating privilege suspension and attendance at a vehicle right-of-way course and providing a penalty. (FE)"
Wisconsin,2015-2016,Senate Bill 721,https://legiscan.com/WI/bill/SB721/2015,WI SB721 | 2015-2016 | Regular Session | LegiScan,"An Act to renumber 97.24 (3); to renumber and amend 97.22 (8); to amend 97.20 (2) (e) 1., 97.22 (2) (a), 97.24 (2) (a) and 97.24 (2) (b); and to create 97.22 (2) (d), 97.22 (8) (bm), 97.24 (2m), 97.24 (3) (b) and 97.29 (1) (g) 1m. of the statutes; Relating to: the sale of unpasteurized milk and unpasteurized milk products and an exemption from requirements for certain dairy farms. (FE)"
Wisconsin,2015-2016,Senate Bill 734,https://legiscan.com/WI/bill/SB734/2015,WI SB734 | 2015-2016 | Regular Session | LegiScan,An Act to create 192.32 (1) (c) of the statutes; Relating to: pedestrians crossing railroads.
Wisconsin,2015-2016,Senate Bill 80,https://legiscan.com/WI/bill/SB80/2015,WI SB80 | 2015-2016 | Regular Session | LegiScan,An Act to renumber 348.16 (3); to renumber and amend 349.16 (3); and to create 348.16 (3) (b) and 349.16 (3) (c) of the statutes; Relating to: exempting certain vehicles of utilities from class B highway weight limitations and certain special or seasonal weight limitations. (FE)
Wisconsin,2015-2016,Senate Bill 93,https://legiscan.com/WI/bill/SB93/2015,WI SB93 | 2015-2016 | Regular Session | LegiScan,An Act to create 632.375 of the statutes; Relating to: motor vehicle repair practices.
