state,session,bill,legiscan_link,legiscan_title,summary
Colorado,2020,SB 171,https://legiscan.com/CO/bill/SB171/2020,CO SB171 | 2020 | Regular Session | LegiScan,Concerning rules under the children's habilitation residential program.
Colorado,2020,SB 172,https://legiscan.com/CO/bill/SB172/2020,CO SB172 | 2020 | Regular Session | LegiScan,Concerning a requirement that a court hold a bond setting hearing within forty-eight hours after an arrestee's arrival at a detention facility.
Colorado,2020,SB 173,https://legiscan.com/CO/bill/SB173/2020,CO SB173 | 2020 | Regular Session | LegiScan,Concerning enhanced reimbursement rates under the medical assistance program for alternative care facilities with higher staffing ratios.
Colorado,2020,SB 174,https://legiscan.com/CO/bill/SB174/2020,CO SB174 | 2020 | Regular Session | LegiScan,Concerning a change in management responsibility of certain existing display space in the Colorado convention center available for the promotion of the state.
Colorado,2020,SB 175,https://legiscan.com/CO/bill/SB175/2020,CO SB175 | 2020 | Regular Session | LegiScan,Concerning the prohibition of indicating an assessment score on a student's high school transcript.
Colorado,2020,SB 176,https://legiscan.com/CO/bill/SB176/2020,CO SB176 | 2020 | Regular Session | LegiScan,Concerning measures to facilitate enforcement of existing prohibitions against unreasonable conduct by health insurers.
Colorado,2020,SB 177,https://legiscan.com/CO/bill/SB177/2020,CO SB177 | 2020 | Regular Session | LegiScan,"Concerning amending the definition of ""hard cider"" as it relates to the regulation of alcohol beverages to harmonize with federal law."
Colorado,2020,SB 179,https://legiscan.com/CO/bill/SB179/2020,CO SB179 | 2020 | Regular Session | LegiScan,Concerning required data collection by district attorneys related to defendants that is available to the public.
Colorado,2020,SB 180,https://legiscan.com/CO/bill/SB180/2020,CO SB180 | 2020 | Regular Session | LegiScan,Concerning services for persons with dyslexia in the criminal justice system.
Colorado,2020,SB 181,https://legiscan.com/CO/bill/SB181/2020,CO SB181 | 2020 | Regular Session | LegiScan,Concerning measures to improve outcomes for defendants who may be found incompetent to proceed.
Colorado,2020,SB 182,https://legiscan.com/CO/bill/SB182/2020,CO SB182 | 2020 | Regular Session | LegiScan,"Concerning state assistance to programs that assist in attempting to locate wandering persons, and, in connection therewith, restructuring a grant program that assists local governments or their designees in locating persons with medical conditions, such as Alzheimer's disease, autism, Down syndrome, and other mental impairments, that cause wandering."
Colorado,2020,SB 183,https://legiscan.com/CO/bill/SB183/2020,CO SB183 | 2020 | Regular Session | LegiScan,"Concerning a modification of the definition of ""state agency"" for purposes of the statewide internet portal authority to ensure that the authority is authorized to serve all state government agencies."
Colorado,2020,SB 184,https://legiscan.com/CO/bill/SB184/2020,CO SB184 | 2020 | Regular Session | LegiScan,Concerning financial literacy standards for public schools.
Colorado,2020,SB 185,https://legiscan.com/CO/bill/SB185/2020,CO SB185 | 2020 | Regular Session | LegiScan,Concerning the creation of the Colorado imagination library program.
Colorado,2020,SB 186,https://legiscan.com/CO/bill/SB186/2020,CO SB186 | 2020 | Regular Session | LegiScan,Concerning the independent redistricting commissions in Colorado.
Colorado,2020,SB 188,https://legiscan.com/CO/bill/SB188/2020,CO SB188 | 2020 | Regular Session | LegiScan,Concerning a requirement for the use of plain language in bills for medical services.
Colorado,2020,SB 189,https://legiscan.com/CO/bill/SB189/2020,CO SB189 | 2020 | Regular Session | LegiScan,Concerning provisions that preempt a local government's authority to regulate the use of pesticides within the local government's jurisdiction.
Colorado,2020,SB 190,https://legiscan.com/CO/bill/SB190/2020,CO SB190 | 2020 | Regular Session | LegiScan,Concerning incentives for the development of an electric grid that fully accommodates increased production from zero-carbon generation resources.
Colorado,2020,SB 191,https://legiscan.com/CO/bill/SB191/2020,CO SB191 | 2020 | Regular Session | LegiScan,Concerning the creation of a class 2 felony offense when the death of a person is caused by a participant without deliberation in the course of the commission of specified felony offenses.
Colorado,2020,SB 192,https://legiscan.com/CO/bill/SB192/2020,CO SB192 | 2020 | Regular Session | LegiScan,Concerning additional protections for employees of a staffing agency who are referred to work-site employers for employment.
Colorado,2020,SB 193,https://legiscan.com/CO/bill/SB193/2020,CO SB193 | 2020 | Regular Session | LegiScan,Concerning the creation of the financial empowerment office in the department of law.
Colorado,2020,SB 194,https://legiscan.com/CO/bill/SB194/2020,CO SB194 | 2020 | Regular Session | LegiScan,Concerning the ability of a licensed brew pub to sell at retail malt liquors that are manufactured at a separate brew pub under the same ownership as the brew pub at which the sale occurs.
Colorado,2020,SB 195,https://legiscan.com/CO/bill/SB195/2020,CO SB195 | 2020 | Regular Session | LegiScan,Concerning allowing adoptive parents who are parties to adoption assistance agreements to pay for medical services that would otherwise be reimbursable under the agreement.
Colorado,2020,SB 196,https://legiscan.com/CO/bill/SB196/2020,CO SB196 | 2020 | Regular Session | LegiScan,Concerning the creation of a special end-of-life care license plate.
Colorado,2020,SB 197,https://legiscan.com/CO/bill/SB197/2020,CO SB197 | 2020 | Regular Session | LegiScan,"Concerning aligning state statutes with federal law on hemp, and, in connection therewith, making an appropriation."
Colorado,2020,SB 198,https://legiscan.com/CO/bill/SB198/2020,CO SB198 | 2020 | Regular Session | LegiScan,Concerning the authority of the chief information officer to hire technology experts to support the delivery of digital services information technology projects.
Colorado,2020,SB 200,https://legiscan.com/CO/bill/SB200/2020,CO SB200 | 2020 | Regular Session | LegiScan,"Concerning the implementation of the Colorado secure savings program to increase the amount of retirement savings by Colorado's private sector workers, and, in connection therewith, making and reducing an appropriation."
Colorado,2020,SB 201,https://legiscan.com/CO/bill/SB201/2020,CO SB201 | 2020 | Regular Session | LegiScan,"Concerning support for species conservation trust fund projects, and, in connection therewith, making an appropriation."
Colorado,2020,SB 202,https://legiscan.com/CO/bill/SB202/2020,CO SB202 | 2020 | Regular Session | LegiScan,Concerning consistent procedures between schools and county departments of human services relating to students in out-of-home placement.
Colorado,2020,SB 204,https://legiscan.com/CO/bill/SB204/2020,CO SB204 | 2020 | Regular Session | LegiScan,"Concerning the provision of additional resources to protect air quality, and, in connection therewith, increasing fees, creating the air quality enterprise, and making an appropriation."
Colorado,2020,SB 205,https://legiscan.com/CO/bill/SB205/2020,CO SB205 | 2020 | Regular Session | LegiScan,"Concerning the requirement that employers offer sick leave to their employees, and, in connection therewith, making an appropriation."
Colorado,2020,SB 206,https://legiscan.com/CO/bill/SB206/2020,CO SB206 | 2020 | Regular Session | LegiScan,Concerning the clarification of disqualifying a recipient from participating in a public assistance program when the recipient is found to have committed an intentional violation of the program.
Colorado,2020,SB 207,https://legiscan.com/CO/bill/SB207/2020,CO SB207 | 2020 | Regular Session | LegiScan,Concerning unemployment insurance.
Colorado,2020,SB 209,https://legiscan.com/CO/bill/SB209/2020,CO SB209 | 2020 | Regular Session | LegiScan,Concerning bills enacted in the second regular session of the seventy-second general assembly that include an act subject to petition clause.
Colorado,2020,SB 21,https://legiscan.com/CO/bill/SB21/2020,CO SB021 | 2020 | Regular Session | LegiScan,Concerning certain requirements that must be included in a tax expenditure bill.
Colorado,2020,SB 210,https://legiscan.com/CO/bill/SB210/2020,CO SB210 | 2020 | Regular Session | LegiScan,Concerning an extension of the scheduled repeal date for uniform commercial code filing fees to provide funding for the Colorado fraud investigators unit.
Colorado,2020,SB 211,https://legiscan.com/CO/bill/SB211/2020,CO SB211 | 2020 | Regular Session | LegiScan,Concerning limitations on certain debt collection actions.
Colorado,2020,SB 212,https://legiscan.com/CO/bill/SB212/2020,CO SB212 | 2020 | Regular Session | LegiScan,"Concerning reimbursement for health care services provided through telehealth, and, in connection therewith, making an appropriation."
Colorado,2020,SB 213,https://legiscan.com/CO/bill/SB213/2020,CO SB213 | 2020 | Regular Session | LegiScan,Concerning the authority of businesses licensed to sell alcohol beverages for consumption on the licensed premises to sell alcohol beverages for consumption off the licensed premises.
Colorado,2020,SB 214,https://legiscan.com/CO/bill/SB214/2020,CO SB214 | 2020 | Regular Session | LegiScan,"Concerning legislative interim committee activities, and, in connection therewith, suspending legislative interim activities during the 2020 interim, changing the minimum number of meetings that the early childhood and school readiness legislative commission must hold to be the maximum number of meetings annually that the commission may hold, and reducing an appropriation."
Colorado,2020,SB 215,https://legiscan.com/CO/bill/SB215/2020,CO SB215 | 2020 | Regular Session | LegiScan,"Concerning measures to address the affordability of health insurance for Coloradans purchasing coverage on the individual market, and, in connection therewith, establishing an enterprise to administer a health insurance affordability fee assessed on certain health insurers and a special assessment on hospitals to fund measures to reduce consumer costs for individual health coverage plans."
Colorado,2020,SB 216,https://legiscan.com/CO/bill/SB216/2020,CO SB216 | 2020 | Regular Session | LegiScan,Concerning the creation of presumptions related to an essential worker who contracts COVID-19 for purposes related to workers' compensation.
Colorado,2020,SB 217,https://legiscan.com/CO/bill/SB217/2020,CO SB217 | 2020 | Regular Session | LegiScan,"Concerning measures to enhance law enforcement integrity, and, in connection therewith, making an appropriation."
